T,AGF,Avg_Leakage,Unitary_Error
2.910000000000000000e+02,9.999959814536296676e-01,4.018531271521297299e-06,9.582961931542399725e-06
2.915000000000000000e+02,9.999960437360950749e-01,3.956258727205730352e-06,6.813693818719102069e-06
2.920000000000000000e+02,9.999988709771286954e-01,1.129021472867641762e-06,2.353638653085354804e-06
2.925000000000000000e+02,9.999999999960355046e-01,3.964523154209587119e-12,9.517483659018568263e-10
2.930000000000000000e+02,9.999967430931130385e-01,3.256896181663693213e-06,7.458073732369285835e-06
2.935000000000000000e+02,9.999955425319753122e-01,4.457457629836181212e-06,9.380467645980772318e-06
2.940000000000000000e+02,9.999986423277482661e-01,1.357670036450375761e-06,2.717853782683762803e-06
2.945000000000000000e+02,9.999999379345588801e-01,6.206543912146145203e-08,1.321444071944455345e-07
2.950000000000000000e+02,9.999975562742765556e-01,2.443719679640077302e-06,5.588321205007851233e-06
2.955000000000000000e+02,9.999951753887883488e-01,4.824592725577447894e-06,1.175704474931649202e-05
2.960000000000000000e+02,9.999983550294011536e-01,1.644967601160951531e-06,3.415801399730966637e-06
2.965000000000000000e+02,9.999997873774562063e-01,2.126225283616278716e-07,3.710577227700184721e-07
2.970000000000000000e+02,9.999983353231616245e-01,1.664674233181617780e-06,3.955910025998932156e-06
2.975000000000000000e+02,9.999950020620097524e-01,4.997914289650573494e-06,1.316577427468157424e-05
2.980000000000000000e+02,9.999979871614886884e-01,2.012834861647716522e-06,4.483412726630220391e-06
2.985000000000000000e+02,9.999995950612167173e-01,4.049387250515401604e-07,7.693438275335751086e-07
2.990000000000000000e+02,9.999990055451164483e-01,9.944540077244656828e-07,2.503929816488614790e-06
2.995000000000000000e+02,9.999950604632441564e-01,4.939513766510916781e-06,1.320429000273293241e-05
3.000000000000000000e+02,9.999975339586578693e-01,2.466037262532916330e-06,5.593954911065068814e-06
3.005000000000000000e+02,9.999993957442268044e-01,6.042555709684371834e-07,1.332794969499673243e-06
