theta,delta,fidelity
4.581489286485114776e-01,5.628686837681712518e+00,9.074748839040357451e-01
4.581489286485114776e-01,5.759586531581287083e+00,9.116802169010782553e-01
4.581489286485114776e-01,5.890486225480861648e+00,9.150523943215738143e-01
4.581489286485114776e-01,6.021385919380436214e+00,9.175230824681416264e-01
4.581489286485114776e-01,6.152285613280010779e+00,9.190420361868703036e-01
4.581489286485114776e-01,6.283185307179586232e+00,9.195788511773749230e-01
5.235987755982988157e-01,0.000000000000000000e+00,9.272952770719350424e-01
5.235987755982988157e-01,1.308996938995747039e-01,9.267739805249788354e-01
5.235987755982988157e-01,2.617993877991494078e-01,9.251313638145964857e-01
5.235987755982988157e-01,3.926990816987241395e-01,9.224022907884104061e-01
5.235987755982988157e-01,5.235987755982988157e-01,9.186449828012737129e-01
5.235987755982988157e-01,6.544984694978734918e-01,9.139362963851804800e-01
5.235987755982988157e-01,7.853981633974482790e-01,9.083730912049107209e-01
5.235987755982988157e-01,9.162978572970229552e-01,9.020676276301327068e-01
5.235987755982988157e-01,1.047197551196597631e+00,8.951442306031262008e-01
5.235987755982988157e-01,1.178097245096172418e+00,8.877369972570637868e-01
5.235987755982988157e-01,1.308996938995746984e+00,8.799853746010399824e-01
5.235987755982988157e-01,1.439896632895321771e+00,8.720336768871135291e-01
5.235987755982988157e-01,1.570796326794896558e+00,8.640225067952915783e-01
5.235987755982988157e-01,1.701696020694471123e+00,8.560915437334719602e-01
5.235987755982988157e-01,1.832595714594045910e+00,8.483731937346798979e-01
5.235987755982988157e-01,1.963495408493620475e+00,8.409934358733640591e-01
5.235987755982988157e-01,2.094395102393195263e+00,8.340674627394645269e-01
5.235987755982988157e-01,2.225294796292769828e+00,8.277005806267964116e-01
5.235987755982988157e-01,2.356194490192344837e+00,8.219855233820311247e-01
5.235987755982988157e-01,2.487094184091919402e+00,8.170030106047121432e-01
5.235987755982988157e-01,2.617993877991493967e+00,8.128222041200617864e-01
5.235987755982988157e-01,2.748893571891068976e+00,8.094986887822644972e-01
5.235987755982988157e-01,2.879793265790643542e+00,8.070756394088844932e-01
5.235987755982988157e-01,3.010692959690218107e+00,8.055856827750446092e-01
5.235987755982988157e-01,3.141592653589793116e+00,8.050471749565645263e-01
5.235987755982988157e-01,3.272492347489367681e+00,8.054675688722336968e-01
5.235987755982988157e-01,3.403392041388942246e+00,8.068423017973888056e-01
5.235987755982988157e-01,3.534291735288516811e+00,8.091555880794694122e-01
5.235987755982988157e-01,3.665191429188091821e+00,8.123770823362265192e-01
5.235987755982988157e-01,3.796091123087666386e+00,8.164661247920322884e-01
5.235987755982988157e-01,3.926990816987240951e+00,8.213681636677454545e-01
5.235987755982988157e-01,4.057890510886815960e+00,8.270165721556718141e-01
5.235987755982988157e-01,4.188790204786390525e+00,8.333312492344309153e-01
5.235987755982988157e-01,4.319689898685965090e+00,8.402195802934089297e-01
5.235987755982988157e-01,4.450589592585539656e+00,8.475778653709123978e-01
5.235987755982988157e-01,4.581489286485114221e+00,8.552888228861497133e-01
5.235987755982988157e-01,4.712388980384689674e+00,8.632271751580585795e-01
5.235987755982988157e-01,4.843288674284264239e+00,8.712593679053608486e-01
5.235987755982988157e-01,4.974188368183838804e+00,8.792451743449173351e-01
5.235987755982988157e-01,5.105088062083413369e+00,8.870409590173414793e-01
5.235987755982988157e-01,5.235987755982987935e+00,8.945028413962143876e-01
5.235987755982988157e-01,5.366887449882562500e+00,9.014895148860195828e-01
5.235987755982988157e-01,5.497787143782137953e+00,9.078654782570274584e-01
5.235987755982988157e-01,5.628686837681712518e+00,9.135049257261940170e-01
5.235987755982988157e-01,5.759586531581287083e+00,9.182944499862312204e-01
5.235987755982988157e-01,5.890486225480861648e+00,9.221368036374432142e-01
5.235987755982988157e-01,6.021385919380436214e+00,9.249547948430658639e-01
5.235987755982988157e-01,6.152285613280010779e+00,9.266842608394628700e-01
5.235987755982988157e-01,6.283185307179586232e+00,9.272953564910271229e-01
5.890486225480862092e-01,0.000000000000000000e+00,9.348078377495283586e-01
5.890486225480862092e-01,1.308996938995747039e-01,9.342223142250059009e-01
5.890486225480862092e-01,2.617993877991494078e-01,9.323802183702464275e-01
5.890486225480862092e-01,3.926990816987241395e-01,9.293222202376931751e-01
5.890486225480862092e-01,5.235987755982988157e-01,9.251135318835466137e-01
5.890486225480862092e-01,6.544984694978734918e-01,9.198429888984598346e-01
5.890486225480862092e-01,7.853981633974482790e-01,9.136202350592800281e-01
5.890486225480862092e-01,9.162978572970229552e-01,9.065727237320124754e-01
5.890486225480862092e-01,1.047197551196597631e+00,8.988417442486750231e-01
5.890486225480862092e-01,1.178097245096172418e+00,8.905785492039680618e-01
5.890486225480862092e-01,1.308996938995746984e+00,8.819408189660669084e-01
5.890486225480862092e-01,1.439896632895321771e+00,8.730893878087797599e-01
5.890486225480862092e-01,1.570796326794896558e+00,8.641827058614508505e-01
5.890486225480862092e-01,1.701696020694471123e+00,8.553755842371997264e-01
5.890486225480862092e-01,1.832595714594045910e+00,8.468152323334561249e-01
5.890486225480862092e-01,1.963495408493620475e+00,8.386401169722517146e-01
5.890486225480862092e-01,2.094395102393195263e+00,8.309770179343847207e-01
5.890486225480862092e-01,2.225294796292769828e+00,8.239405865185914779e-01
5.890486225480862092e-01,2.356194490192344837e+00,8.176301825363415654e-01
5.890486225480862092e-01,2.487094184091919402e+00,8.121341486322926073e-01
5.890486225480862092e-01,2.617993877991493967e+00,8.075257400550106546e-01
5.890486225480862092e-01,2.748893571891068976e+00,8.038642495558350198e-01
5.890486225480862092e-01,2.879793265790643542e+00,8.011963510652025944e-01
5.890486225480862092e-01,3.010692959690218107e+00,7.995551562709796167e-01
5.890486225480862092e-01,3.141592653589793116e+00,7.989612141399078382e-01
5.890486225480862092e-01,3.272492347489367681e+00,7.994223291169074708e-01
5.890486225480862092e-01,3.403392041388942246e+00,8.009336662282671160e-01
5.890486225480862092e-01,3.534291735288516811e+00,8.034778308409430414e-01
5.890486225480862092e-01,3.665191429188091821e+00,8.070251040432570022e-01
5.890486225480862092e-01,3.796091123087666386e+00,8.115305756324957542e-01
5.890486225480862092e-01,3.926990816987240951e+00,8.169372548651386845e-01
5.890486225480862092e-01,4.057890510886815960e+00,8.231738027394287505e-01
5.890486225480862092e-01,4.188790204786390525e+00,8.301524850126490440e-01
5.890486225480862092e-01,4.319689898685965090e+00,8.377754152406724497e-01
5.890486225480862092e-01,4.450589592585539656e+00,8.459276743324288805e-01
5.890486225480862092e-01,4.581489286485114221e+00,8.544817619842568490e-01
5.890486225480862092e-01,4.712388980384689674e+00,8.632988540819791501e-01
5.890486225480862092e-01,4.843288674284264239e+00,8.722307699245960277e-01
5.890486225480862092e-01,4.974188368183838804e+00,8.811212436466318021e-01
5.890486225480862092e-01,5.105088062083413369e+00,8.898099207763230378e-01
5.890486225480862092e-01,5.235987755982987935e+00,8.981349930921636027e-01
5.890486225480862092e-01,5.366887449882562500e+00,9.059369347524387495e-01
5.890486225480862092e-01,5.497787143782137953e+00,9.130629864408573715e-01
5.890486225480862092e-01,5.628686837681712518e+00,9.193703793737038055e-01
5.890486225480862092e-01,5.759586531581287083e+00,9.247301860245144001e-01
5.890486225480862092e-01,5.890486225480861648e+00,9.290319005949385645e-01
5.890486225480862092e-01,6.021385919380436214e+00,9.321850468580287208e-01
5.890486225480862092e-01,6.152285613280010779e+00,9.341241252614963519e-01
5.890486225480862092e-01,6.283185307179586232e+00,9.348077199032424067e-01
6.544984694978734918e-01,0.000000000000000000e+00,9.420764782218516986e-01
6.544984694978734918e-01,1.308996938995747039e-01,9.414279751589722522e-01
6.544984694978734918e-01,2.617993877991494078e-01,9.393923223333833228e-01
6.544984694978734918e-01,3.926990816987241395e-01,9.360142667729278720e-01
6.544984694978734918e-01,5.235987755982988157e-01,9.313674502092322838e-01
6.544984694978734918e-01,6.544984694978734918e-01,9.255517299397065800e-01
6.544984694978734918e-01,7.853981633974482790e-01,9.186898408654183834e-01
6.544984694978734918e-01,9.162978572970229552e-01,9.109244622222238963e-01
6.544984694978734918e-01,1.047197551196597631e+00,9.024129448599548242e-01
6.544984694978734918e-01,1.178097245096172418e+00,8.933235711729150541e-01
6.544984694978734918e-01,1.308996938995746984e+00,8.838336209311672409e-01
6.544984694978734918e-01,1.439896632895321771e+00,8.741152126660424182e-01
6.544984694978734918e-01,1.570796326794896558e+00,8.643526722975968246e-01
6.544984694978734918e-01,1.701696020694471123e+00,8.547077913238885216e-01
6.544984694978734918e-01,1.832595714594045910e+00,8.453444786427121160e-01
6.544984694978734918e-01,1.963495408493620475e+00,8.364127890334631665e-01
6.544984694978734918e-01,2.094395102393195263e+00,8.280499819752883406e-01
6.544984694978734918e-01,2.225294796292769828e+00,8.203783853968159567e-01
6.544984694978734918e-01,2.356194490192344837e+00,8.135065622592524415e-01
6.544984694978734918e-01,2.487094184091919402e+00,8.075262817328906495e-01
6.544984694978734918e-01,2.617993877991493967e+00,8.025156049919122125e-01
6.544984694978734918e-01,2.748893571891068976e+00,7.985368050137947593e-01
6.544984694978734918e-01,2.879793265790643542e+00,7.956387205014220365e-01
6.544984694978734918e-01,3.010692959690218107e+00,7.938559090621933878e-01
6.544984694978734918e-01,3.141592653589793116e+00,7.932098504619057300e-01
6.544984694978734918e-01,3.272492347489367681e+00,7.937084592521723714e-01
6.544984694978734918e-01,3.403392041388942246e+00,7.953471635838834652e-01
6.544984694978734918e-01,3.534291735288516811e+00,7.981089314565591453e-01
6.544984694978734918e-01,3.665191429188091821e+00,8.019609381700696371e-01
6.544984694978734918e-01,3.796091123087666386e+00,8.068581745489500356e-01
6.544984694978734918e-01,3.926990816987240951e+00,8.127404611341461083e-01
6.544984694978734918e-01,4.057890510886815960e+00,8.195318989357338602e-01
6.544984694978734918e-01,4.188790204786390525e+00,8.271410458185682879e-01
6.544984694978734918e-01,4.319689898685965090e+00,8.354609272995937586e-01
6.544984694978734918e-01,4.450589592585539656e+00,8.443684578600486601e-01
6.544984694978734918e-01,4.581489286485114221e+00,8.537266707257017417e-01
6.544984694978734918e-01,4.712388980384689674e+00,8.633842133403600849e-01
6.544984694978734918e-01,4.843288674284264239e+00,8.731785376386094200e-01
6.544984694978734918e-01,4.974188368183838804e+00,8.829385126411719575e-01
6.544984694978734918e-01,5.105088062083413369e+00,8.924869587321542230e-01
6.544984694978734918e-01,5.235987755982987935e+00,9.016444859405279288e-01
6.544984694978734918e-01,5.366887449882562500e+00,9.102346186889033186e-01
6.544984694978734918e-01,5.497787143782137953e+00,9.180864399868829961e-01
6.544984694978734918e-01,5.628686837681712518e+00,9.250406133466255731e-01
6.544984694978734918e-01,5.759586531581287083e+00,9.309536326306701026e-01
6.544984694978734918e-01,5.890486225480861648e+00,9.357009861166507569e-01
6.544984694978734918e-01,6.021385919380436214e+00,9.391821410221311561e-01
6.544984694978734918e-01,6.152285613280010779e+00,9.413224646003659490e-01
6.544984694978734918e-01,6.283185307179586232e+00,9.420763518584970297e-01
7.199483164476608854e-01,0.000000000000000000e+00,9.490620315676272511e-01
7.199483164476608854e-01,1.308996938995747039e-01,9.483528509675095419e-01
7.199483164476608854e-01,2.617993877991494078e-01,9.461299755509796627e-01
7.199483164476608854e-01,3.926990816987241395e-01,9.424430805099535124e-01
7.199483164476608854e-01,5.235987755982988157e-01,9.373742666353429565e-01
7.199483164476608854e-01,6.544984694978734918e-01,9.310328335736609562e-01
7.199483164476608854e-01,7.853981633974482790e-01,9.235561921260064810e-01
7.199483164476608854e-01,9.162978572970229552e-01,9.151011214973582275e-01
7.199483164476608854e-01,1.047197551196597631e+00,9.058408443615375560e-01
7.199483164476608854e-01,1.178097245096172418e+00,8.959613074408628863e-01
7.199483164476608854e-01,1.308996938995746984e+00,8.856546185704888829e-01
7.199483164476608854e-01,1.439896632895321771e+00,8.751146685082912269e-01
7.199483164476608854e-01,1.570796326794896558e+00,8.645322581380737725e-01
7.199483164476608854e-01,1.701696020694471123e+00,8.540914575181434154e-01
7.199483164476608854e-01,1.832595714594045910e+00,8.439668398893279688e-01
7.199483164476608854e-01,1.963495408493620475e+00,8.343194833547659117e-01
7.199483164476608854e-01,2.094395102393195263e+00,8.252967411941155573e-01
7.199483164476608854e-01,2.225294796292769828e+00,8.170283250541816589e-01
7.199483164476608854e-01,2.356194490192344837e+00,8.096286057346572251e-01
7.199483164476608854e-01,2.487094184091919402e+00,8.031945389058781082e-01
7.199483164476608854e-01,2.617993877991493967e+00,7.978078363988617694e-01
7.199483164476608854e-01,2.748893571891068976e+00,7.935322397945676620e-01
7.199483164476608854e-01,2.879793265790643542e+00,7.904192123607959308e-01
7.199483164476608854e-01,3.010692959690218107e+00,7.885037434205046658e-01
7.199483164476608854e-01,3.141592653589793116e+00,7.878089193213065888e-01
7.199483164476608854e-01,3.272492347489367681e+00,7.883423489467826784e-01
7.199483164476608854e-01,3.403392041388942246e+00,7.901001088587098486e-01
7.199483164476608854e-01,3.534291735288516811e+00,7.930633489303327011e-01
7.199483164476608854e-01,3.665191429188091821e+00,7.972006645683916704e-01
7.199483164476608854e-01,3.796091123087666386e+00,8.024638826834038507e-01
7.199483164476608854e-01,3.926990816987240951e+00,8.087914280739831874e-01
7.199483164476608854e-01,4.057890510886815960e+00,8.161039910878268300e-01
7.199483164476608854e-01,4.188790204786390525e+00,8.243059599403319559e-01
7.199483164476608854e-01,4.319689898685965090e+00,8.332832594083542377e-01
7.199483164476608854e-01,4.450589592585539656e+00,8.429060650470521221e-01
7.199483164476608854e-01,4.581489286485114221e+00,8.530269581910985277e-01
7.199483164476608854e-01,4.712388980384689674e+00,8.634832624159540782e-01
7.199483164476608854e-01,4.843288674284264239e+00,8.740994437746213430e-01
7.199483164476608854e-01,4.974188368183838804e+00,8.846892845082239276e-01
7.199483164476608854e-01,5.105088062083413369e+00,8.950597366563131096e-01
7.199483164476608854e-01,5.235987755982987935e+00,9.050150853998293332e-01
7.199483164476608854e-01,5.366887449882562500e+00,9.143609434591074558e-01
7.199483164476608854e-01,5.497787143782137953e+00,9.229098409519748136e-01
7.199483164476608854e-01,5.628686837681712518e+00,9.304865757685741867e-01
7.199483164476608854e-01,5.759586531581287083e+00,9.369322906453955158e-01
7.199483164476608854e-01,5.890486225480861648e+00,9.421091864180221043e-01
7.199483164476608854e-01,6.021385919380436214e+00,9.459063045565269112e-01
7.199483164476608854e-01,6.152285613280010779e+00,9.482407561542691710e-01
7.199483164476608854e-01,6.283185307179586232e+00,9.490619835487807965e-01
7.853981633974482790e-01,0.000000000000000000e+00,9.557267057379735808e-01
7.853981633974482790e-01,1.308996938995747039e-01,9.549591580808156621e-01
7.853981633974482790e-01,2.617993877991494078e-01,9.525571121655762585e-01
7.853981633974482790e-01,3.926990816987241395e-01,9.485748069894129886e-01
