T,AGF,Avg_Leakage,Unitary_Error
1.450000000000000000e+02,9.999984513575569389e-01,1.548641192089528218e-06,2.780844265304338592e-06
1.455000000000000000e+02,9.999956095293203173e-01,4.390457374048306605e-06,9.150302755611683381e-06
1.460000000000000000e+02,9.999967640818084869e-01,3.235913195342998705e-06,6.550702976615419004e-06
1.465000000000000000e+02,9.999978359375146786e-01,2.164060034892667517e-06,4.565020597424584992e-06
1.470000000000000000e+02,9.999980801160255339e-01,1.919882089473912146e-06,4.172328032958638744e-06
1.475000000000000000e+02,9.999964886230104932e-01,3.511368370290313123e-06,8.053318819145616203e-06
1.480000000000000000e+02,9.999959668757210096e-01,4.033110900691916356e-06,9.545923605580597382e-06
1.485000000000000000e+02,9.999982924135923934e-01,1.707584606297496421e-06,4.106108972390387635e-06
1.490000000000000000e+02,9.999976629064887268e-01,2.337088790604902044e-06,5.844206922178685204e-06
1.495000000000000000e+02,9.999973659910551538e-01,2.634003794549366617e-06,6.866953043971335546e-06
1.500000000000000000e+02,9.999952999369829953e-01,4.700041704830404399e-06,1.177448870381958557e-05
1.505000000000000000e+02,9.999986050221222333e-01,1.394976001323211534e-06,3.454697090732317122e-06
1.510000000000000000e+02,9.999973258270697940e-01,2.674166187710547149e-06,6.810017501468479395e-06
1.515000000000000000e+02,9.999980994509684029e-01,1.900545794797370291e-06,5.293267074324425892e-06
1.520000000000000000e+02,9.999948911678139263e-01,5.108810310461286974e-06,1.248595094205384726e-05
1.525000000000000000e+02,9.999986770118773904e-01,1.322986022067595968e-06,2.665720846284358458e-06
1.530000000000000000e+02,9.999971640245893800e-01,2.835969433317986343e-06,6.711258421665533547e-06
1.535000000000000000e+02,9.999985864662995771e-01,1.413531522942435004e-06,3.546684104294151041e-06
1.540000000000000000e+02,9.999948174960182623e-01,5.182486178118006492e-06,1.175692353361235121e-05
1.545000000000000000e+02,9.999984636011962635e-01,1.536396578849519301e-06,3.582081133601811018e-06
1.550000000000000000e+02,9.999972217208654701e-01,2.778274730330654307e-06,5.865648542213719452e-06
1.555000000000000000e+02,9.999987811092699852e-01,1.218888966342257518e-06,2.577158797922862732e-06
1.560000000000000000e+02,9.999950932721806129e-01,4.906712957747361159e-06,1.029930107332432954e-05
1.565000000000000000e+02,9.999979816654838150e-01,2.018332668884958991e-06,3.989952820693254409e-06
1.570000000000000000e+02,9.999974840077843208e-01,2.515988838297511521e-06,4.907218346117403485e-06
1.575000000000000000e+02,9.999987011961865013e-01,1.298802570326440531e-06,2.694817353487977130e-06
1.580000000000000000e+02,9.999956664461275846e-01,4.333541325340917183e-06,8.877068977120039506e-06
1.585000000000000000e+02,9.999973080449484630e-01,2.691952362049443437e-06,4.965871977180569274e-06
1.590000000000000000e+02,9.999978812085601465e-01,2.118789107330432131e-06,4.252681145233694338e-06
1.595000000000000000e+02,9.999984201741292100e-01,1.579824807640406448e-06,3.123913198121996970e-06
1.600000000000000000e+02,9.999964322660066518e-01,3.567725135239507850e-06,7.782543692713694838e-06
1.605000000000000000e+02,9.999965617038817367e-01,3.438287994039779250e-06,7.707148762969850964e-06
1.610000000000000000e+02,9.999983077677916388e-01,1.692230658489890516e-06,3.846561430931316750e-06
1.615000000000000000e+02,9.999980471259248826e-01,1.952871315186177625e-06,4.668140849872770559e-06
1.620000000000000000e+02,9.999972556508500698e-01,2.744343807481453013e-06,6.778515150962505231e-06
1.625000000000000000e+02,9.999958815993110761e-01,4.118384656220941409e-06,1.017042795703471114e-05
1.630000000000000000e+02,9.999986463816512572e-01,1.353616865346074505e-06,3.369682234799498133e-06
1.635000000000000000e+02,9.999977002433890760e-01,2.299751545031814004e-06,5.881706826915689135e-06
1.640000000000000000e+02,9.999979988716652946e-01,2.001125054690300331e-06,5.494824358631689165e-06
1.645000000000000000e+02,9.999953959521459268e-01,4.604028522342540342e-06,1.144256029650403406e-05
1.650000000000000000e+02,9.999987962904037797e-01,1.203707917563079377e-06,2.690594717469352304e-06
1.655000000000000000e+02,9.999974805019183899e-01,2.519492757258046112e-06,6.187676568458755355e-06
1.660000000000000000e+02,9.999985506452567785e-01,1.449352631077704956e-06,3.905077835542059006e-06
1.665000000000000000e+02,9.999951965092170880e-01,4.803474060510737331e-06,1.126642708082492561e-05
1.670000000000000000e+02,9.999986952213024693e-01,1.304776827387721383e-06,2.982008778129596749e-06
1.675000000000000000e+02,9.999974484296213495e-01,2.551566345349032261e-06,5.637073028141870168e-06
1.680000000000000000e+02,9.999988457830399913e-01,1.154215377385803265e-06,2.477389661414974853e-06
1.685000000000000000e+02,9.999953210521741465e-01,4.678934360818898242e-06,1.010328121342496388e-05
1.690000000000000000e+02,9.999983360347549644e-01,1.663963525994072157e-06,3.637856226257341064e-06
1.695000000000000000e+02,9.999976133252372890e-01,2.386671746956725570e-06,4.744920295562948809e-06
1.700000000000000000e+02,9.999988763392551050e-01,1.123659496199413965e-06,2.491673807725192091e-06
1.705000000000000000e+02,9.999957454168132420e-01,4.254571600081913374e-06,8.709593129929693589e-06
1.710000000000000000e+02,9.999977675581318559e-01,2.232440204863461730e-06,3.724757325906935534e-06
1.715000000000000000e+02,9.999979305399220308e-01,2.069457859160683810e-06,4.023678091047422356e-06
1.720000000000000000e+02,9.999986896087239563e-01,1.310390472214484348e-06,2.345870966480312347e-06
1.725000000000000000e+02,9.999963931559795460e-01,3.606835067143654427e-06,7.572071491490639517e-06
1.730000000000000000e+02,9.999970858847475608e-01,2.914110684898441050e-06,6.079209715403877112e-06
1.735000000000000000e+02,9.999983152093812055e-01,1.684789184219770419e-06,3.601928693752753929e-06
1.740000000000000000e+02,9.999983736776554277e-01,1.626320860231844634e-06,3.630761332251708495e-06
1.745000000000000000e+02,9.999971473572701886e-01,2.852637065425822627e-06,6.654742596534646282e-06
1.750000000000000000e+02,9.999964137948165188e-01,3.586193987770158742e-06,8.593220538921642060e-06
1.755000000000000000e+02,9.999986616371696613e-01,1.338361637209795063e-06,3.243767606520009394e-06
1.760000000000000000e+02,9.999980362662992395e-01,1.963730216297809861e-06,4.948802049709044582e-06
1.765000000000000000e+02,9.999978798575253069e-01,2.120139077299576513e-06,5.608869577233832615e-06
1.770000000000000000e+02,9.999958770201615721e-01,4.122963534136658836e-06,1.030208910735019856e-05
1.775000000000000000e+02,9.999988683332231565e-01,1.131665432640982516e-06,2.708354436720128433e-06
1.780000000000000000e+02,9.999977789196463629e-01,2.221075809133443713e-06,5.600883439815795839e-06
1.785000000000000000e+02,9.999984755541490022e-01,1.524443707684453031e-06,4.234298543348558042e-06
1.790000000000000000e+02,9.999955751689288963e-01,4.424815316289576472e-06,1.068098600498501582e-05
1.795000000000000000e+02,9.999988621937594413e-01,1.137804705036993269e-06,2.423402909457195165e-06
1.800000000000000000e+02,9.999976745040161097e-01,2.325492199445333696e-06,5.383141083892262202e-06
1.805000000000000000e+02,9.999988544564250015e-01,1.145542107477970362e-06,2.780285193404452571e-06
1.810000000000000000e+02,9.999955659761100568e-01,4.434011297710371835e-06,9.902442698273006272e-06
1.815000000000000000e+02,9.999986153441433601e-01,1.384654280872643639e-06,3.201680559117292546e-06
1.820000000000000000e+02,9.999977512850435346e-01,2.248712212216119610e-06,4.632659611703004998e-06
1.825000000000000000e+02,9.999989866454285226e-01,1.013353379986092762e-06,2.201582052441253268e-06
1.830000000000000000e+02,9.999958503698586076e-01,4.149619537957560667e-06,8.618167761431649865e-06
1.835000000000000000e+02,9.999981520586933570e-01,1.847939994858993629e-06,3.426536362982623984e-06
1.840000000000000000e+02,9.999979886559453579e-01,2.011341976498881579e-06,3.873586037594911602e-06
1.845000000000000000e+02,9.999988950484274275e-01,1.104950776376067978e-06,2.203128093070105820e-06
1.850000000000000000e+02,9.999963766573275459e-01,3.623333869495759529e-06,7.435400166233563368e-06
1.855000000000000000e+02,9.999975447356319602e-01,2.455261905981442894e-06,4.692150003204886843e-06
1.860000000000000000e+02,9.999983220292343322e-01,1.677969368424347962e-06,3.394705028414435333e-06
1.865000000000000000e+02,9.999986464018281174e-01,1.353597362641068003e-06,2.762916497145440076e-06
1.870000000000000000e+02,9.999970497798674751e-01,2.950214100544412688e-06,6.527066476857967814e-06
1.875000000000000000e+02,9.999968994252295129e-01,3.100567577019042176e-06,7.086432308289758453e-06
1.880000000000000000e+02,9.999986599745778193e-01,1.340024417345597740e-06,3.090636438329852353e-06
1.885000000000000000e+02,9.999983349604173455e-01,1.665037422604598305e-06,4.044972808148195043e-06
1.890000000000000000e+02,9.999977533727635315e-01,2.246623625579147188e-06,5.646662666558555088e-06
1.895000000000000000e+02,9.999963336187187579e-01,3.666368362797989278e-06,9.085774144379499262e-06
1.900000000000000000e+02,9.999989047717214863e-01,1.095227204928050924e-06,2.692882127064422093e-06
1.905000000000000000e+02,9.999980589844696954e-01,1.941011911893442132e-06,4.951862892177416597e-06
1.910000000000000000e+02,9.999983726660591765e-01,1.627331710524204667e-06,4.499645708810895428e-06
1.915000000000000000e+02,9.999959528199481307e-01,4.047165546472442088e-06,9.975646450555153422e-06
1.920000000000000000e+02,9.999989761777128283e-01,1.023821036200134316e-06,2.146996592511385415e-06
1.925000000000000000e+02,9.999978987158734123e-01,2.101280599714483444e-06,5.073282867806838681e-06
1.930000000000000000e+02,9.999988179854175652e-01,1.182013139727766671e-06,3.127041017902953968e-06
1.935000000000000000e+02,9.999958273920703800e-01,4.172595820806090927e-06,9.646509661509483635e-06
1.940000000000000000e+02,9.999988299605071518e-01,1.170038110426263600e-06,2.726452582924032697e-06
1.945000000000000000e+02,9.999978985131268150e-01,2.101484290611965733e-06,4.531796487183825661e-06
1.950000000000000000e+02,9.999990410880700287e-01,9.589108282415104156e-07,1.971297047598241647e-06
1.955000000000000000e+02,9.999959812527909886e-01,4.018737403549410558e-06,8.565138440719266555e-06
1.960000000000000000e+02,9.999984686014018465e-01,1.531397382903421089e-06,3.206271083078249262e-06
1.965000000000000000e+02,9.999980584452353716e-01,1.941552840473148578e-06,3.788554328476578803e-06
1.970000000000000000e+02,9.999990424877160944e-01,9.575114486015667836e-07,2.098348093171331641e-06
1.975000000000000000e+02,9.999963864068724950e-01,3.613584711098516422e-06,7.372088237866947225e-06
1.980000000000000000e+02,9.999979425151753754e-01,2.057483408590687901e-06,3.562667268530717024e-06
1.985000000000000000e+02,9.999983344222501680e-01,1.665576372489319112e-06,3.238487451873162115e-06
1.990000000000000000e+02,9.999988680009030961e-01,1.131998537295952900e-06,2.089051087228455117e-06
1.995000000000000000e+02,9.999969695322026286e-01,3.030461474290424562e-06,6.424118761949593193e-06
2.000000000000000000e+02,9.999973388733067736e-01,2.661122449149067037e-06,5.700435189215369292e-06
2.005000000000000000e+02,9.999986502978781555e-01,1.349701208852582823e-06,2.930483993246468799e-06
2.010000000000000000e+02,9.999985962697849340e-01,1.403729003507381279e-06,3.209867831199808563e-06
2.015000000000000000e+02,9.999976279363721465e-01,2.372059704880413733e-06,5.631907973091543340e-06
2.020000000000000000e+02,9.999967647624352640e-01,3.235228061143624601e-06,7.829274068726910230e-06
2.025000000000000000e+02,9.999989154718283979e-01,1.084527312122940401e-06,2.637616755896132759e-06
2.030000000000000000e+02,9.999983187023919751e-01,1.681294974548164234e-06,4.260080240348074199e-06
2.035000000000000000e+02,9.999982517290388895e-01,1.748268597251412260e-06,4.687402336722712448e-06
2.040000000000000000e+02,9.999963260825698308e-01,3.673904653639370466e-06,9.148149009652328800e-06
2.045000000000000000e+02,9.999990471736909248e-01,9.528252923052260570e-07,2.187548899246216649e-06
2.050000000000000000e+02,9.999981192375022587e-01,1.880759338629411914e-06,4.690586786981754130e-06
2.055000000000000000e+02,9.999987460051631416e-01,1.253993346106430096e-06,3.465488051856979723e-06
2.060000000000000000e+02,9.999961033836323177e-01,3.896604637620981748e-06,9.293896708562066067e-06
2.065000000000000000e+02,9.999989887585210013e-01,1.011240309656269432e-06,2.257075954359422099e-06
2.070000000000000000e+02,9.999980542724911103e-01,1.945725013968724326e-06,4.407411626106139124e-06
2.075000000000000000e+02,9.999990477825987378e-01,9.522163647579517942e-07,2.234378169374551248e-06
2.080000000000000000e+02,9.999961385584951179e-01,3.861432200824577166e-06,8.504337017267715737e-06
2.085000000000000000e+02,9.999987244924991581e-01,1.275506347403476681e-06,2.889114554593952278e-06
2.090000000000000000e+02,9.999981413487688542e-01,1.858649435054759991e-06,3.744899471858076367e-06
2.095000000000000000e+02,9.999991374881375128e-01,8.625110278770442562e-07,1.903648692014314747e-06
2.100000000000000000e+02,9.999964249494401880e-01,3.575042655190596719e-06,7.366332017699761536e-06
2.105000000000000000e+02,9.999982829217570757e-01,1.717077234508757044e-06,2.976904076579245384e-06
2.110000000000000000e+02,9.999983561948164734e-01,1.643803843459634706e-06,3.140191938255654236e-06
2.115000000000000000e+02,9.999990409466056329e-01,9.590528588510061070e-07,1.826272573168807867e-06
2.120000000000000000e+02,9.999969112633145807e-01,3.088730247513549187e-06,6.367002444607194889e-06
2.125000000000000000e+02,9.999977328009947986e-01,2.267196665156623325e-06,4.475662441105754397e-06
2.130000000000000000e+02,9.999986389178985302e-01,1.361081212347681202e-06,2.784996234295178397e-06
2.135000000000000000e+02,9.999988199155757096e-01,1.180083768315132176e-06,2.482113516721895508e-06
2.140000000000000000e+02,9.999975109649061888e-01,2.489030801661185066e-06,5.593075817378334591e-06
2.145000000000000000e+02,9.999971685803572541e-01,2.831413217968536955e-06,6.580003381495558301e-06
2.150000000000000000e+02,9.999989092684916647e-01,1.090730799457872990e-06,2.548266230473217320e-06
2.155000000000000000e+02,9.999985564326270282e-01,1.443565648573397198e-06,3.554813774120368919e-06
2.160000000000000000e+02,9.999981222601640463e-01,1.877737277139468475e-06,4.800183068365271311e-06
2.165000000000000000e+02,9.999966919748034533e-01,3.308014607433795717e-06,8.213260757727880446e-06
2.170000000000000000e+02,9.999990845609527668e-01,9.154382269727090460e-07,2.207078700688924755e-06
2.175000000000000000e+02,9.999983336651420140e-01,1.666332209881993265e-06,4.232889999622457822e-06
2.180000000000000000e+02,9.999986477826535713e-01,1.352215762057129567e-06,3.757675021143214167e-06
2.185000000000000000e+02,9.999963909177562726e-01,3.609071079352377254e-06,8.819641123980481723e-06
2.190000000000000000e+02,9.999991006318230680e-01,8.993672064860902537e-07,1.831183843004069445e-06
2.195000000000000000e+02,9.999982166048594356e-01,1.783392729770572060e-06,4.230282519834815957e-06
2.200000000000000000e+02,9.999990143187449387e-01,9.856802277996568051e-07,2.555147769589538598e-06
2.205000000000000000e+02,9.999963199101212785e-01,3.680080796347739991e-06,8.394596487493188874e-06
2.210000000000000000e+02,9.999989257240541329e-01,1.074274893597682023e-06,2.512450428815427017e-06
2.215000000000000000e+02,9.999982373313580641e-01,1.762666918342370437e-06,3.714400136134443642e-06
2.220000000000000000e+02,9.999991855762550008e-01,8.144229488304954856e-07,1.649181185947590222e-06
2.225000000000000000e+02,9.999964932467108047e-01,3.506745861442395196e-06,7.392397827654662024e-06
2.230000000000000000e+02,9.999985696771824806e-01,1.430321918849397633e-06,2.851156714056557462e-06
2.235000000000000000e+02,9.999983902658483581e-01,1.609732870444524622e-06,3.093820812649639151e-06
2.240000000000000000e+02,9.999991680319915144e-01,8.319674314749558874e-07,1.787467994063263177e-06
2.245000000000000000e+02,9.999968791829839665e-01,3.120810673329366125e-06,6.362015559702172141e-06
2.250000000000000000e+02,9.999980818031062313e-01,1.918195595501659412e-06,3.443237119427067228e-06
2.255000000000000000e+02,9.999986317638628330e-01,1.368235241633319887e-06,2.672358931699037043e-06
2.260000000000000000e+02,9.999990060318246776e-01,9.939677578230110555e-07,1.892869894604132242e-06
2.265000000000000000e+02,9.999974091421524047e-01,2.590853214579080799e-06,5.557378831344550463e-06
2.270000000000000000e+02,9.999975430213947636e-01,2.456974627695895919e-06,5.387419695690454091e-06
2.275000000000000000e+02,9.999988933258150414e-01,1.106673560652415844e-06,2.442034553684635512e-06
2.280000000000000000e+02,9.999987696588183983e-01,1.230340167718280142e-06,2.874697441201945480e-06
2.285000000000000000e+02,9.999979917075412228e-01,2.008289628568915575e-06,4.854135401632930780e-06
2.290000000000000000e+02,9.999970476772865879e-01,2.952314561072144627e-06,7.200791307226950266e-06
2.295000000000000000e+02,9.999990967888487958e-01,9.032104926753881102e-07,2.192509077847404342e-06
2.300000000000000000e+02,9.999985389091999854e-01,1.461088770970953021e-06,3.713442610742134775e-06
2.305000000000000000e+02,9.999985315014111587e-01,1.468496878237468550e-06,3.984889763164467524e-06
2.310000000000000000e+02,9.999966855620607831e-01,3.314427735906511074e-06,8.217455721437616489e-06
2.315000000000000000e+02,9.999991731857427180e-01,8.268134581157493557e-07,1.809691913878808123e-06
2.320000000000000000e+02,9.999983828842682332e-01,1.617113479124299147e-06,3.984024247616346770e-06
2.325000000000000000e+02,9.999989483335319784e-01,1.051665392076683858e-06,2.884885821341498513e-06
2.330000000000000000e+02,9.999965228125671235e-01,3.477178451921636437e-06,8.197278005495078901e-06
2.335000000000000000e+02,9.999990788129963226e-01,9.211860872437860337e-07,2.116666601104100209e-06
2.340000000000000000e+02,9.999983459116424944e-01,1.654086655117348315e-06,3.666665149948400426e-06
2.345000000000000000e+02,9.999991921380724236e-01,8.078611683504099972e-07,1.831457898671118301e-06
2.350000000000000000e+02,9.999965902060938827e-01,3.409786784758228606e-06,7.415873308436182754e-06
2.355000000000000000e+02,9.999988059967026555e-01,1.194002430038310081e-06,2.625365041031280100e-06
2.360000000000000000e+02,9.999984379270966395e-01,1.562071680422105757e-06,3.085493080146051170e-06
2.365000000000000000e+02,9.999992518229496863e-01,7.481764492667242195e-07,1.662614115938154669e-06
2.370000000000000000e+02,9.999968751061466543e-01,3.124887758332306475e-06,6.403783141095686915e-06
2.375000000000000000e+02,9.999983868374531237e-01,1.613161707547661194e-06,2.616625948137496493e-06
2.380000000000000000e+02,9.999986326999085184e-01,1.367299193477666819e-06,2.601593141138280885e-06
2.385000000000000000e+02,9.999991544058388637e-01,8.455937857976270067e-07,1.529251373755258214e-06
2.390000000000000000e+02,9.999973271212189152e-01,2.672873923220686621e-06,5.548034196167783705e-06
2.395000000000000000e+02,9.999978859635538786e-01,2.114034177380652579e-06,4.298957646975409830e-06
2.400000000000000000e+02,9.999988741807831483e-01,1.125818618968876805e-06,2.336857303886219484e-06
2.405000000000000000e+02,9.999989566828102472e-01,1.043316635751523336e-06,2.257455222420823304e-06
2.410000000000000000e+02,9.999978670992082375e-01,2.132897631457186804e-06,4.872945841394304978e-06
2.415000000000000000e+02,9.999973888364547259e-01,2.611157767118399420e-06,6.154589551998768115e-06
2.420000000000000000e+02,9.999990916086307635e-01,9.083908349694080897e-07,2.144314237284561386e-06
2.425000000000000000e+02,9.999987316443400553e-01,1.268354259231774250e-06,3.158028645700028392e-06
2.430000000000000000e+02,9.999984050149326453e-01,1.594983186609111314e-06,4.143775326870269282e-06
2.435000000000000000e+02,9.999969836759028397e-01,3.016315302445393698e-06,7.493367169653097903e-06
2.440000000000000000e+02,9.999992139757575282e-01,7.860235896328671146e-07,1.845349280715780083e-06
2.445000000000000000e+02,9.999985497084280528e-01,1.450289597998422053e-06,3.662192270881270417e-06
2.450000000000000000e+02,9.999988574006526409e-01,1.142598184650234217e-06,3.184773336162294299e-06
2.455000000000000000e+02,9.999967442738062484e-01,3.255717417854908646e-06,7.887236969095212658e-06
2.460000000000000000e+02,9.999991895208028003e-01,8.104784216256266660e-07,1.740063609534381328e-06
2.465000000000000000e+02,9.999984648454086633e-01,1.535152899218017453e-06,3.575567574687354977e-06
2.470000000000000000e+02,9.999991631876443687e-01,8.368115985701862769e-07,2.121418463785218478e-06
2.475000000000000000e+02,9.999967145053343387e-01,3.285487649079543715e-06,7.399935986418526568e-06
2.480000000000000000e+02,9.999989961573744202e-01,1.003841807706296052e-06,2.329121752020490987e-06
2.485000000000000000e+02,9.999984998462571051e-01,1.500152552347255863e-06,3.092615507016560628e-06
2.490000000000000000e+02,9.999992958712825564e-01,7.041281258612919203e-07,1.472622239928611521e-06
2.495000000000000000e+02,9.999969005608526640e-01,3.099433334596835010e-06,6.474656430777159244e-06
2.500000000000000000e+02,9.999986485426211047e-01,1.351456682868734660e-06,2.553405744953884948e-06
2.505000000000000000e+02,9.999986445554556180e-01,1.355443661171795711e-06,2.574657924192536029e-06
2.510000000000000000e+02,9.999992656368983379e-01,7.343626926836765989e-07,1.535947118602720707e-06
2.515000000000000000e+02,9.999972688579438218e-01,2.731137139749817422e-06,5.576277665619855384e-06
2.520000000000000000e+02,9.999981957239135744e-01,1.804274837396979692e-06,3.350924340894678721e-06
2.525000000000000000e+02,9.999988569637876523e-01,1.143035606415709893e-06,2.250690139149469360e-06
2.530000000000000000e+02,9.999991153798946097e-01,8.846197736278593737e-07,1.738615349244909680e-06
2.535000000000000000e+02,9.999977547827422208e-01,2.245213764462405948e-06,4.880856454669846300e-06
2.540000000000000000e+02,9.999977115629412605e-01,2.288433314179272315e-06,5.122635220455862282e-06
2.545000000000000000e+02,9.999990749249662025e-01,9.250745779953994941e-07,2.074106317473400907e-06
2.550000000000000000e+02,9.999989085325197147e-01,1.091466618280412249e-06,2.599182616469519758e-06
2.555000000000000000e+02,9.999982757490558649e-01,1.724248836515451799e-06,4.242448912950003148e-06
2.560000000000000000e+02,9.999972806008990966e-01,2.719392042632717832e-06,6.673085290787028612e-06
2.565000000000000000e+02,9.999992300363889086e-01,7.699630836799364886e-07,1.855198384137501932e-06
2.570000000000000000e+02,9.999987144629459701e-01,1.285535467021592382e-06,3.271071970845085275e-06
2.575000000000000000e+02,9.999987482733988520e-01,1.251725323780927823e-06,3.432659639868163026e-06
2.580000000000000000e+02,9.999969797237648894e-01,3.020267961451050809e-06,7.449980517937326852e-06
2.585000000000000000e+02,9.999992643238787560e-01,7.356754740395210490e-07,1.527824306402081334e-06
2.590000000000000000e+02,9.999985917330306284e-01,1.408265331487301708e-06,3.422754091708668511e-06
2.595000000000000000e+02,9.999991042415354858e-01,8.957576657087074068e-07,2.433177564320487818e-06
2.600000000000000000e+02,9.999968642312934142e-01,3.135761669936787399e-06,7.308716863052566737e-06
2.605000000000000000e+02,9.999991440886157879e-01,8.559106500216628888e-07,1.996795456093991561e-06
2.610000000000000000e+02,9.999985754254335779e-01,1.424573372571513730e-06,3.090788736503924383e-06
2.615000000000000000e+02,9.999993036883377817e-01,6.963110895930046951e-07,1.524899509108834650e-06
2.620000000000000000e+02,9.999969552898836378e-01,3.044704502963568871e-06,6.548059633404434976e-06
2.625000000000000000e+02,9.999988685804648281e-01,1.131418867789113492e-06,2.399512341266785143e-06
2.630000000000000000e+02,9.999986692767578456e-01,1.330722382258953118e-06,2.582812890006280782e-06
2.635000000000000000e+02,9.999993411720382586e-01,6.588275193175618938e-07,1.462341540192646505e-06
2.640000000000000000e+02,9.999972369292986496e-01,2.763065873517822624e-06,5.643502212882012259e-06
2.645000000000000000e+02,9.999984712875658044e-01,1.528711684517514158e-06,2.568545471204330966e-06
2.650000000000000000e+02,9.999988459659189255e-01,1.154033460126768773e-06,2.195913482272437989e-06
2.655000000000000000e+02,9.999992445274521469e-01,7.554722731839547123e-07,1.343406935916391376e-06
2.660000000000000000e+02,9.999976592261552444e-01,2.340770088038457430e-06,4.901662455814026487e-06
2.665000000000000000e+02,9.999980130305210491e-01,1.986967258615912613e-06,4.150433646543660871e-06
2.670000000000000000e+02,9.999990533825592331e-01,9.466170172722776499e-07,1.996435233797555497e-06
2.675000000000000000e+02,9.999990669157960976e-01,9.330837211218856453e-07,2.072373044725850377e-06
2.680000000000000000e+02,9.999981497099679206e-01,1.850287641436132446e-06,4.300339899621086204e-06
2.685000000000000000e+02,9.999975717678279974e-01,2.428226950845768783e-06,5.792476110766386910e-06
2.690000000000000000e+02,9.999992279209376500e-01,7.720786380505106905e-07,1.834745752882227521e-06
2.695000000000000000e+02,9.999988729351588779e-01,1.127063692180074739e-06,2.830413655896535374e-06
2.700000000000000000e+02,9.999986279301967818e-01,1.372068381189084363e-06,3.619252315401055853e-06
2.705000000000000000e+02,9.999972251629254405e-01,2.774829690577185204e-06,6.889498415318939806e-06
2.710000000000000000e+02,9.999993091058920758e-01,6.908935731020360294e-07,1.569135779755370663e-06
2.715000000000000000e+02,9.999987235617346926e-01,1.276436770586419911e-06,3.198478176091867908e-06
2.720000000000000000e+02,9.999990212354159524e-01,9.787637084701650281e-07,2.730489303548466751e-06
2.725000000000000000e+02,9.999970357147013322e-01,2.964278279310450515e-06,7.115980579897041025e-06
2.730000000000000000e+02,9.999992544000703143e-01,7.455992953320222938e-07,1.663526269402026969e-06
2.735000000000000000e+02,9.999986630300577994e-01,1.336968728393728156e-06,3.055952008113038687e-06
2.740000000000000000e+02,9.999992792279416287e-01,7.207714851631408237e-07,1.783368559271636400e-06
2.745000000000000000e+02,9.999970382416332182e-01,2.961752807534301368e-06,6.591790098209315829e-06
2.750000000000000000e+02,9.999990493187664864e-01,9.506805870029833017e-07,2.168375021094348654e-06
2.755000000000000000e+02,9.999987077318228668e-01,1.292267329505714102e-06,2.609434996081461122e-06
2.760000000000000000e+02,9.999993822459944948e-01,6.177535559759306238e-07,1.323618504134316254e-06
2.765000000000000000e+02,9.999972326055344141e-01,2.767389799263053618e-06,5.738701931101708453e-06
2.770000000000000000e+02,9.999987118833578714e-01,1.288116074305012404e-06,2.298750140017347121e-06
2.775000000000000000e+02,9.999988440011353674e-01,1.155998238827615765e-06,2.177635253564069728e-06
2.780000000000000000e+02,9.999993435434004763e-01,6.564563030941883426e-07,1.328394413357969484e-06
2.785000000000000000e+02,9.999975843212725035e-01,2.415674829697733728e-06,4.950677095161282182e-06
2.790000000000000000e+02,9.999982903503825682e-01,1.709648380171513438e-06,3.279037078973701114e-06
2.795000000000000000e+02,9.999990316484458353e-01,9.683511293101521034e-07,1.928400250150730244e-06
2.800000000000000000e+02,9.999992039069282024e-01,7.960927941030870869e-07,1.613497953689702058e-06
2.805000000000000000e+02,9.999980326962480959e-01,1.967301056476911114e-06,4.339824226651245453e-06
2.810000000000000000e+02,9.999978530040068980e-01,2.146992459622909521e-06,4.894371662622631902e-06
2.815000000000000000e+02,9.999992135938468030e-01,7.864058010065289039e-07,1.789550169828402204e-06
2.820000000000000000e+02,9.999990215323830700e-01,9.784668759671433236e-07,2.368677554542841790e-06
2.825000000000000000e+02,9.999985027439540763e-01,1.497254434074113405e-06,3.749310610423606249e-06
2.830000000000000000e+02,9.999974755940517213e-01,2.524399794673337638e-06,6.222322229909593716e-06
2.835000000000000000e+02,9.999993298779521478e-01,6.701216122839692702e-07,1.593113240883070603e-06
2.840000000000000000e+02,9.999988571785642932e-01,1.142820180016768106e-06,2.905064034885995738e-06
2.845000000000000000e+02,9.999989202756850437e-01,1.079723338653915121e-06,2.987156184519612623e-06
2.850000000000000000e+02,9.999972251399238399e-01,2.774853278791900024e-06,6.804819830397157432e-06
2.855000000000000000e+02,9.999993314914504827e-01,6.685080129742448918e-07,1.360359810798072999e-06
2.860000000000000000e+02,9.999987606621780767e-01,1.239336610975305675e-06,2.967990079483229238e-06
2.865000000000000000e+02,9.999992272076092537e-01,7.727917831212849364e-07,2.073494402399234104e-06
2.870000000000000000e+02,9.999971476349325261e-01,2.852359444444063641e-06,6.573975050105929085e-06
2.875000000000000000e+02,9.999991927621938448e-01,8.072372080780709780e-07,1.890809707694174335e-06
2.880000000000000000e+02,9.999987597230479697e-01,1.240276093134040636e-06,2.634481204188965364e-06
2.885000000000000000e+02,9.999993914502084413e-01,6.085493496343907793e-07,1.287310540609709619e-06
2.890000000000000000e+02,9.999972566071635427e-01,2.743388303222404900e-06,5.841434125297695346e-06
2.895000000000000000e+02,9.999989178677941570e-01,1.082131678237230332e-06,2.201833782966566844e-06
2.900000000000000000e+02,9.999988535535704326e-01,1.146445808508644859e-06,2.191890786651384815e-06
